text,word_count,language,category,age,education_level,formality,context,mental_state,text_length,length_category,emoji_count,emoticon_count,punct_count,char_count,text_clean,text_nostop
"Les pensées suicidaires, je les vois comme des vagues sur l'océan de notre existence. Elles peuvent sembler écrasantes, mais elles passent. Ma longue expérience m'a montré que nous sommes plus forts que nous le pensons, capables de nous reconstruire même après les tempêtes les plus violentes.",46,French,Self-Worth,elderly (60+),professional,casual,therapy session,Healthy,between 36 and 60 words,36-60 words,0,0,8,293,les pensées suicidaires je les vois comme des vagues sur locéan de notre existence elles peuvent sembler écrasantes mais elles passent ma longue expérience ma montré que nous sommes plus forts que nous le pensons capables de nous reconstruire même après les tempêtes les plus violentes,les pensées suicidaires les vois comme des vagues sur locéan notre existence elles peuvent sembler écrasantes mais elles passent longue expérience montré que nous sommes plus forts que nous pensons capables nous reconstruire même après les tempêtes les plus violentes
"En tant que jeune chercheur, je comprends que la dépression n'est pas une faiblesse. C'est une lutte réelle, mais je sais que ma valeur intrinsèque reste intacte. Même dans les moments sombres, je me rappelle que je suis plus que mes pensées négatives.",43,French,Self-Worth,teenager (13-19),postgraduate,neutral,diary entry,Healthy,between 36 and 60 words,36-60 words,0,0,8,252,en tant que jeune chercheur je comprends que la dépression nest pas une faiblesse cest une lutte réelle mais je sais que ma valeur intrinsèque reste intacte même dans les moments sombres je me rappelle que je suis plus que mes pensées négatives,tant que jeune chercheur comprends que dépression nest pas une faiblesse cest une lutte réelle mais sais que valeur intrinsèque reste intacte même dans les moments sombres rappelle que suis plus que mes pensées négatives
"Les pensées suicidaires ne définissent pas qui je suis. Grâce à mes études et mon développement personnel, j'ai appris à reconnaître ces moments comme temporaires. Ma vie a un but unique, et chaque jour est une nouvelle chance de grandir.",40,French,Self-Worth,teenager (13-19),postgraduate,neutral,diary entry,Healthy,between 36 and 60 words,36-60 words,0,0,6,238,les pensées suicidaires ne définissent pas qui je suis grâce à mes études et mon développement personnel jai appris à reconnaître ces moments comme temporaires ma vie a un but unique et chaque jour est une nouvelle chance de grandir,les pensées suicidaires définissent pas qui suis grâce mes études mon développement personnel jai appris reconnaître ces moments comme temporaires vie but unique chaque jour est une nouvelle chance grandir
"En tant qu'universitaire ayant vécu des moments difficiles, je comprends profondément la dépression. Cependant, ma valeur intrinsèque transcende ces périodes sombres. L'expérience m'a enseigné que chaque défi est une opportunité d'apprentissage, même lorsque les pensées suicidaires obscurcissent notre jugement.",39,French,Self-Worth,middle-aged (46-60),university student,highly formal academic,email to family member,Healthy,between 36 and 60 words,36-60 words,0,0,10,312,en tant quuniversitaire ayant vécu des moments difficiles je comprends profondément la dépression cependant ma valeur intrinsèque transcende ces périodes sombres lexpérience ma enseigné que chaque défi est une opportunité dapprentissage même lorsque les pensées suicidaires obscurcissent notre jugement,tant quuniversitaire ayant vécu des moments difficiles comprends profondément dépression cependant valeur intrinsèque transcende ces périodes sombres lexpérience enseigné que chaque défi est une opportunité dapprentissage même lorsque les pensées suicidaires obscurcissent notre jugement
"Chère famille, mes études en psychologie m'ont permis de reconnaître que les idées noires ne définissent pas notre essence. Notre résilience innée, soutenue par l'amour et la compréhension, nous guide vers la lumière. La guérison est un processus académique et émotionnel.",41,French,Self-Worth,middle-aged (46-60),university student,highly formal academic,email to family member,Healthy,between 36 and 60 words,36-60 words,0,0,8,272,chère famille mes études en psychologie mont permis de reconnaître que les idées noires ne définissent pas notre essence notre résilience innée soutenue par lamour et la compréhension nous guide vers la lumière la guérison est un processus académique et émotionnel,chère famille mes études psychologie mont permis reconnaître que les idées noires définissent pas notre essence notre résilience innée soutenue par lamour compréhension nous guide vers lumière guérison est processus académique émotionnel
"En tant que quelqu'un qui a traversé la dépression, je comprends maintenant que ces pensées sombres n'étaient qu'une partie de mon histoire, pas sa totalité. Comme un jardin en hiver, même quand tout semblait mort, les racines de mon être restaient vivantes, attendant le printemps.",45,French,Self-Worth,young adult (20-29),postgraduate,casual,anonymous blog post,Healthy,between 36 and 60 words,36-60 words,0,0,10,282,en tant que quelquun qui a traversé la dépression je comprends maintenant que ces pensées sombres nétaient quune partie de mon histoire pas sa totalité comme un jardin en hiver même quand tout semblait mort les racines de mon être restaient vivantes attendant le printemps,tant que quelquun qui traversé dépression comprends maintenant que ces pensées sombres nétaient quune partie mon histoire pas totalité comme jardin hiver même quand tout semblait mort les racines mon être restaient vivantes attendant printemps
"Les idées suicidaires sont comme des vagues qui tentent de nous submerger, mais j'ai appris à nager avec elles plutôt que contre elles. Ma valeur intrinsèque ne dépend pas de mes moments sombres - c'est une vérité constante, comme les étoiles au-dessus de nous.",43,French,Self-Worth,young adult (20-29),postgraduate,casual,anonymous blog post,Healthy,between 36 and 60 words,36-60 words,0,0,8,261,les idées suicidaires sont comme des vagues qui tentent de nous submerger mais jai appris à nager avec elles plutôt que contre elles ma valeur intrinsèque ne dépend pas de mes moments sombres cest une vérité constante comme les étoiles audessus de nous,les idées suicidaires sont comme des vagues qui tentent nous submerger mais jai appris nager avec elles plutôt que contre elles valeur intrinsèque dépend pas mes moments sombres cest une vérité constante comme les étoiles audessus nous
"En tant qu'étudiante, je comprends maintenant que mes pensées suicidaires passées n'étaient pas un reflet de ma valeur intrinsèque. C'était comme être piégée dans une pièce sombre, mais j'ai appris à voir ma propre lumière. Aujourd'hui, je reconnais que mes imperfections font partie de mon parcours. Chaque petit pas vers l'acceptation de soi est une victoire. Je suis plus qu'une simple note ou une performance académique - je suis un être humain en constante évolution.",74,French,Self-Worth,teenager (13-19),university student,formal,therapy session,Healthy,between 61 and 90 words,61-90 words,0,0,16,472,en tant quétudiante je comprends maintenant que mes pensées suicidaires passées nétaient pas un reflet de ma valeur intrinsèque cétait comme être piégée dans une pièce sombre mais jai appris à voir ma propre lumière aujourdhui je reconnais que mes imperfections font partie de mon parcours chaque petit pas vers lacceptation de soi est une victoire je suis plus quune simple note ou une performance académique je suis un être humain en constante évolution,tant quétudiante comprends maintenant que mes pensées suicidaires passées nétaient pas reflet valeur intrinsèque cétait comme être piégée dans une pièce sombre mais jai appris voir propre lumière aujourdhui reconnais que mes imperfections font partie mon parcours chaque petit pas vers lacceptation soi est une victoire suis plus quune simple note une performance académique suis être humain constante évolution
"Ma chère Marie, je t'écris pour partager quelque chose d'important. Ayant traversé des moments sombres dans ma vie, j'ai appris que notre valeur ne dépend pas de nos pensées négatives. Même quand la dépression nous fait douter, nous avons une valeur intrinsèque qui ne peut jamais être effacée. C'est comme un diamant qui brille toujours, même dans l'obscurité. L'âge m'a appris que chaque vie est précieuse, sans exception. Avec tout mon amour, Grand-mère.",73,French,Self-Worth,elderly (60+),high school,formal,email to family member,Healthy,between 61 and 90 words,61-90 words,0,0,20,457,ma chère marie je técris pour partager quelque chose dimportant ayant traversé des moments sombres dans ma vie jai appris que notre valeur ne dépend pas de nos pensées négatives même quand la dépression nous fait douter nous avons une valeur intrinsèque qui ne peut jamais être effacée cest comme un diamant qui brille toujours même dans lobscurité lâge ma appris que chaque vie est précieuse sans exception avec tout mon amour grandmère,chère marie técris pour partager quelque dimportant ayant traversé des moments sombres dans vie jai appris que notre valeur dépend pas nos pensées négatives même quand dépression nous fait douter nous avons une valeur intrinsèque qui peut jamais être effacée cest comme diamant qui brille toujours même dans lobscurité lâge appris que chaque vie est précieuse sans exception avec tout mon amour grandmère
"Yo, quand je repense à ces moments sombres où j'voulais tout plaquer... maintenant je comprends que c'était pas moi, c'était la dépression qui parlait. Genre, j'ai fait des études, j'ai une carrière, mais j'me sentais quand même comme une merde totale. Mais tu vois, l'estime de soi, c'est comme un muscle qu'on développe. Aujourd'hui, même si j'suis pas parfait, je sais que ma valeur est innée, pas liée à mes succès ou mes échecs.",74,French,Self-Worth,adult (30-45),postgraduate,very informal with slang,therapy session,Healthy,between 61 and 90 words,61-90 words,0,0,28,433,yo quand je repense à ces moments sombres où jvoulais tout plaquer maintenant je comprends que cétait pas moi cétait la dépression qui parlait genre jai fait des études jai une carrière mais jme sentais quand même comme une merde totale mais tu vois lestime de soi cest comme un muscle quon développe aujourdhui même si jsuis pas parfait je sais que ma valeur est innée pas liée à mes succès ou mes échecs,quand repense ces moments sombres jvoulais tout plaquer maintenant comprends que cétait pas moi cétait dépression qui parlait genre jai fait des études jai une carrière mais jme sentais quand même comme une merde totale mais vois lestime soi cest comme muscle quon développe aujourdhui même jsuis pas parfait sais que valeur est innée pas liée mes succès mes échecs
